컨텐츠 아이디,공원 명,지번주소 코드,지번주소,도로명주소 코드,도로명주소,X좌표(LNG),Y좌표(LAT),컨텐츠상세필드명1,컨텐츠상세명11,컨텐츠상세필드명12,컨텐츠상세명12,컨텐츠상세필드명13,컨텐츠상세명13,컨텐츠상세필드명14,컨텐츠상세명14,컨텐츠상세필드명15,컨텐츠상세명15,컨텐츠상세필드명16,컨텐츠상세명16,컨텐츠상세필드명17,컨텐츠상세명17,컨텐츠상세필드명18,컨텐츠상세명18,컨텐츠상세필드명19,컨텐츠상세명19,컨텐츠상세필드명20,컨텐츠상세명20
서부녹지-월드컵공원-9,월드컵공원,,서울특별시 마포구 상암동 478-1,,서울특별시 마포구 하늘공원로 108-2,126.8696022,37.57556049,공원명,,,,,,,,,,,,,,,,,,,
관악구-관악산계곡캠핑장-1,관악산계곡캠핑장,1.16E+18,서울특별시 관악구 신림동 808-125,,,126.9487401,37.46166052,공원명,,,,,,,,,,,,,,,,,,,
강남구-대치목련(어린이공원)-1,대치목련(어린이공원),,서울특별시 강남구 대치동 929-10,1.17E+21,서울특별시 강남구 삼성로63길 17,127.0585391,37.49974008,공원명,,,,,,,,,,,,,,,,,,,
성북구-석계초등학교앞(중란천변)-1,석계초등학교앞(중란천변),1.13E+18,서울특별시 성북구 석관동 24,,서울특별시 성북구 한천로58길 273,127.0705243,37.60896501,공원명,,,,,,,,,,,,,,,,,,,
양천구-안양천체육공원-4,안양천체육공원,1.15E+18,서울특별시 양천구 신정동 139-2,,,126.8783333,37.52027778,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원 난지지구-14,한강시민공원 난지지구,1.14E+18,서울특별시 마포구 상암동 481-220,,서울특별시 마포구 마포나루길 83,126.8690285,37.57242526,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원 난지지구-13,한강시민공원 난지지구,1.14E+18,서울특별시 마포구 상암동 481-220,,서울특별시 마포구 마포나루길 83,126.8690058,37.57242965,공원명,,,,,,,,,,,,,,,,,,,
도봉구-꿈동산어린이공원-1,꿈동산어린이공원,1.13E+18,서울특별시 도봉구 창동 661-89,,서울특별시 도봉구 도봉로110나길 97,127.0367778,37.65013889,공원명,,,,,,,,,,,,,,,,,,,
노원구-인덕마을어린이공원-1,노원구-인덕마을어린이공원-1,,서울특별시 노원구 월계동 645-21,,서울특별시 노원구 초안산로 12,127.0568105,37.63152197,공원명,,,,,,,,,,,,,,,,,,,
중랑구-중랑천변공원-6,중랑천변공원,1.13E+18,서울특별시 중랑구 중화동 381-5,,,127.0735742,37.60312184,공원명,,,,,,,,,,,,,,,,,,,
시설관리공단-어린이대공원-13,어린이대공원,1.12E+18,서울특별시 광진구 능동 18,,,127.080297,37.55184794,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원(뚝섬지구)-9,한강시민공원(뚝섬지구),1.12E+18,서울특별시 광진구 자양동 410-1,,,127.075,37.52888889,공원명,,,,,,,,,,,,,,,,,,,
노원구-초안산배수지공원-1,초안산배수지공원,1.14E+18,서울특별시 노원구 월계동 산 63-1,,서울특별시 노원구 마들로5가길 113,127.051,37.6385,공원명,,,,,,,,,,,,,,,,,,,
도봉구-반석어린이공원-1,반석어린이공원,1.13E+18,서울특별시 도봉구 창동 350,,서울특별시 도봉구 해등로 49,127.0415147,37.64714928,공원명,,,,,,,,,,,,,,,,,,,
중랑구-중랑천변공원-2,중랑천변공원,1.13E+18,서울특별시 중랑구 중화동 363,,,127.0729722,37.60536111,공원명,,,,,,,,,,,,,,,,,,,
중랑구-중화수경공원-1,중화수경공원,1.13E+18,서울특별시 중랑구 중화동 381-3,,서울특별시 중랑구 중랑천로 206,127.0740827,37.60286003,공원명,,,,,,,,,,,,,,,,,,,
시설관리공단-어린이대공원-2,어린이대공원,1.12E+18,서울특별시 광진구 능동 18,,서울특별시 광진구 능동로 216,127.0805086,37.55045159,공원명,,,,,,,,,,,,,,,,,,,
노원구-나팔꽃어린이공원-1,나팔꽃어린이공원,,서울특별시 노원구 월계동 298-8,,서울특별시 노원구 광운로 122,127.0600556,37.62822222,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원(뚝섬지구)-8,한강시민공원(뚝섬지구),1.12E+18,서울특별시 광진구 자양동 410-1,,,127.0751801,37.52785136,공원명,,,,,,,,,,,,,,,,,,,
시설관리공단-어린이대공원-12,어린이대공원,1.12E+18,서울특별시 광진구 능동 18,,서울특별시 광진구 능동로 216,127.0803961,37.54831481,공원명,,,,,,,,,,,,,,,,,,,
도봉구-초안산근린공원-4,초안산근린공원,1.13E+18,서울특별시 도봉구 창동 산 24,,서울특별시 도봉구 해등로3길 48-11,127.0402245,37.64865851,공원명,,,,,,,,,,,,,,,,,,,
중랑구-늘푸른 근린공원-1,늘푸른 근린공원,,서울특별시 중랑구 면목동 172-95,,서울특별시 중랑구 동일로 589,127.08,37.58277778,공원명,,,,,,,,,,,,,,,,,,,
광진구-장독골공원-1,장독골공원,1.12E+18,서울특별시 광진구 자양동 804-10,,서울특별시 광진구 아차산로40길 46,127.0778056,37.53577778,공원명,,,,,,,,,,,,,,,,,,,
중랑구-중랑천변공원-1,중랑천변공원,1.13E+18,서울특별시 중랑구 묵동 361-5,,,127.0724167,37.60794444,공원명,,,,,,,,,,,,,,,,,,,
중랑구-중화리어린이공원-1,중화리어린이공원,,서울특별시 중랑구 중화동 281-2,,서울특별시 중랑구 동일로138길 19-17,127.0803889,37.60405556,공원명,,,,,,,,,,,,,,,,,,,
도봉구-월천공원-1,월천공원,,서울특별시 도봉구 창동 28,,,127.0508056,37.64766667,공원명,,,,,,,,,,,,,,,,,,,
도봉구-월천공원-2,월천공원,,서울특별시 도봉구 창동 28,,,127.0508056,37.64766667,공원명,,,,,,,,,,,,,,,,,,,
금천-독산테니스장-1,금천-독산테니스장-1,1.15E+18,서울특별시 금천구 독산동 산 89-7,,서울특별시 금천구 독산로54길 288,126.9065888,37.47373016,공원,,,,,,,,,,,,,,,,,,,
도봉구-모랫어린이공원-1,모랫어린이공원,1.13E+18,서울특별시 도봉구 창동 30,,서울특별시 도봉구 노해로70길 126,127.0517778,37.64713889,공원명,,,,,,,,,,,,,,,,,,,
관악구-난향공원-1,난향공원,1.16E+18,서울특별시 관악구 신림동 685-61,,서울특별시 관악구 난곡로11길 43,126.9171742,37.46577474,공원명,,,,,,,,,,,,,,,,,,,
노원구-새나라어린이공원-1,새나라어린이공원,,서울특별시 노원구 공릉동 569-21,,서울특별시 노원구 동일로179길 22,127.0728766,37.62209934,공원명,,,,,,,,,,,,,,,,,,,
관악구-선우공원-1,선우공원,,서울특별시 관악구 신림동 737,,서울특별시 관악구 문성로16다길 135,126.9112635,37.46930356,공원명,,,,,,,,,,,,,,,,,,,
관악구-관악제2구민운동장-1,관악제2구민운동장,,서울특별시 관악구 신림동 산 58-11,1.16E+21,서울특별시 관악구 약수암길 43-5,126.934,37.4575,공원명,,,,,,,,,,,,,,,,,,,
중랑구-면목어린이공원-1,면목어린이공원,1.13E+18,서울특별시 중랑구 면목동 127-24,,서울특별시 중랑구 면목로73길 14-15,127.0860556,37.5895,공원명,,,,,,,,,,,,,,,,,,,
노원구-경춘선폐선부지공원-3,경춘선폐선부지공원,1.14E+18,서울특별시 노원구 공릉동 707,,서울특별시 노원구 동일로198가길 149,127.0670833,37.63130556,공원명,,,,,,,,,,,,,,,,,,,
관악구-관악산 선우공원-1,관악산 선우공원,,서울특별시 관악구 신림동 산 117-23,,서울특별시 관악구 문성로16다길 133-69,126.9134444,37.46758333,공원명,,,,,,,,,,,,,,,,,,,
중랑구-까치어린이공원-1,까치어린이공원,1.13E+18,서울특별시 중랑구 면목동 570,,서울특별시 중랑구 사가정로49길 56,127.0874722,37.58347222,공원명,,,,,,,,,,,,,,,,,,,
중랑구-용마폭포공원-2,용마폭포공원,,서울특별시 중랑구 면목동 산 1-4,,서울특별시 중랑구 용마산로 250-12,127.0888333,37.57302778,공원명,,,,,,,,,,,,,,,,,,,
중랑구-봉황어린이공원-1,봉황어린이공원,,서울특별시 중랑구 상봉동 113-33,,서울특별시 중랑구 면목로91길 6-18,127.0849444,37.59511111,공원명,,,,,,,,,,,,,,,,,,,
양천구-해누리체육공원-2,해누리체육공원,,서울특별시 양천구 신정동 330-4,1.15E+21,서울특별시 양천구 안양천로 711,126.8727455,37.51198277,공원명,,,,,,,,,,,,,,,,,,,
서초구-양재근린공원-3,양재근린공원,1.17E+18,서울특별시 서초구 양재동 311-1,,서울특별시 서초구 언남길 8,127.0424444,37.47177778,공원명,,,,,,,,,,,,,,,,,,,
강남구-양재천(황톳길)-2,양재천(황톳길),,서울특별시 강남구 대치동 504-4,,,127.0620801,37.49005462,공원명,,,,,,,,,,,,,,,,,,,
중랑구-용마폭포공원-1,용마폭포공원,,서울특별시 중랑구 면목동 산 1-4,,서울특별시 중랑구 용마산로 250-12,127.0889722,37.57288889,공원명,,,,,,,,,,,,,,,,,,,
양천구-해누리체육공원-3,해누리체육공원,,서울특별시 양천구 신정동 330-4,1.15E+21,서울특별시 양천구 안양천로 711,126.8726797,37.51173004,공원명,,,,,,,,,,,,,,,,,,,
송파구-아시아공원-2,아시아공원,1.17E+18,서울특별시 송파구 잠실동 84,,서울특별시 송파구 올림픽로 44,127.0760434,37.51030053,공원명,,,,,,,,,,,,,,,,,,,
한강사업본부-한강시민공원(뚝섬지구)-2,한강시민공원(뚝섬지구),1.12E+18,서울특별시 광진구 자양동 704,,,127.0863889,37.52777778,공원명,,,,,,,,,,,,,,,,,,,
노원구-개미어린이공원-1,노원구-개미어린이공원-1,1.14E+18,서울특별시 노원구 공릉동 589-4,,서울특별시 노원구 동일로176길 45,127.0777522,37.620627,개미어린이공원,,,,,,,,,,,,,,,,,,,
금천구-남문공원-1,남문공원,,서울특별시 금천구 독산동 160-5,,서울특별시 금천구 시흥대로138길 36,126.9005693,37.47235947,공원명,,,,,,,,,,,,,,,,,,,
구로구-안양천둔치공원-7,안양천둔치공원,1.15E+18,서울특별시 양천구 신정동 871-24,,,126.8725659,37.50505493,공원명,,,,,,,,,,,,,,,,,,,
강남구-개포까치공원-1,개포까치공원,,서울특별시 강남구 개포동 169-3,,서울특별시 강남구 선릉로10길 16,127.0611474,37.48369431,공원명,,,,,,,,,,,,,,,,,,,
광진구-목련공원-1,목련공원,1.12E+18,서울특별시 광진구 구의동 223-4,,서울특별시 광진구 아차산로59길 41-6,127.0904346,37.54056704,공원명,,,,,,,,,,,,,,,,,,,
노원구-중계근린공원-1,중계근린공원,,서울특별시 노원구 중계동 507-3,,서울특별시 노원구 동일로 1229,127.0656944,37.63955556,공원명,,,,,,,,,,,,,,,,,,,
광진구-푸른동산어린이공원-1,푸른동산어린이공원,1.12E+18,서울특별시 광진구 구의동 227-13,,서울특별시 광진구 광나루로44길 32,127.0911667,37.54283333,공원명,,,,,,,,,,,,,,,,,,,
서초구-두둑재어린이공원-1,서초구-두둑재어린이공원-1,1.17E+18,서울특별시 서초구 양재동 357,,서울특별시 서초구 강남대로6길 52-4,127.0440234,37.4679574,공원명,,,,,,,,,,,,,,,,,,,
금천구-조마공원-1,조마공원,1.15E+18,서울특별시 금천구 가산동 778,,서울특별시 금천구 시흥대로149길 30,126.8958333,37.47555556,공원명,,,,,,,,,,,,,,,,,,,
강남구-개포목련어린이공원-1,개포목련어린이공원,1.17E+18,서울특별시 강남구 개포동 1175,,서울특별시 강남구 논현로6길 34,127.0522222,37.47433333,공원명,,,,,,,,,,,,,,,,,,,
광진구-구둘어린이공원-1,구둘어린이공원,1.12E+18,서울특별시 광진구 구의동 60-7,,서울특별시 광진구 자양로42길 48,127.0923056,37.54825,공원명,,,,,,,,,,,,,,,,,,,
중랑구-남촌어린이공원-1,남촌어린이공원,,서울특별시 중랑구 면목동 110-13,,서울특별시 중랑구 용마산로81길 58-8,127.0913889,37.58580556,공원명,,,,,,,,,,,,,,,,,,,
광진구-양마장공원-1,양마장공원,1.12E+18,서울특별시 광진구 자양동 689-5,,서울특별시 광진구 뚝섬로64길 58,127.0886389,37.53086111,공원명,,,,,,,,,,,,,,,,,,,
도봉구-샘말어린이공원-1,샘말어린이공원,,서울특별시 도봉구 방학동 611-5,1.13E+21,서울특별시 도봉구 시루봉로15마길 5,127.0317625,37.66847036,공원명,,,,,,,,,,,,,,,,,,,
노원구-느티울근린공원-1,느티울근린공원,,서울특별시 노원구 상계동 742,,서울특별시 노원구 동일로213길 52,127.058,37.64919444,공원명,,,,,,,,,,,,,,,,,,,
노원구-사랑어린이공원-1,사랑어린이공원,,서울특별시 노원구 상계동 765,,서울특별시 노원구 동일로213길 21,127.0603267,37.64707893,공원명,,,,,,,,,,,,,,,,,,,
금천구-한사랑어린이공원-1,한사랑어린이공원,1.15E+18,서울특별시 금천구 독산동 925-1,,서울특별시 금천구 독산로70라길 5-6,126.9044444,37.46777778,공원명,,,,,,,,,,,,,,,,,,,
중랑구-묵동어린이공원,중랑구-묵동어린이공원,,서울특별시 중랑구 묵동 396-1,,서울특별시 중랑구 숙선옹주로 45,127.0815303,37.6172257,상세위치,,,,,,,,,,,,,,,,,,,
노원구-등나무문화공원-1,등나무문화공원,,서울특별시 노원구 중계동 508,,서울특별시 노원구 동일로204길 13,127.0671995,37.63966155,공원명,,,,,,,,,,,,,,,,,,,
양천구-갈산공원-1,갈산공원,1.15E+18,서울특별시 양천구 신정동 163-55,,서울특별시 양천구 목동남로 106-23,126.8691667,37.50805556,공원명,,,,,,,,,,,,,,,,,,,
강남구-개포동근린공원-1,개포동근린공원,1.17E+18,서울특별시 강남구 개포동 183-1,,서울특별시 강남구 개포로 509,127.0683333,37.48983333,공원명,,,,,,,,,,,,,,,,,,,
금천구-소망공원-1,소망공원,,서울특별시 금천구 독산동 196-8,,서울특별시 금천구 독산로75길 12-7,126.9016667,37.46944444,공원명,,,,,,,,,,,,,,,,,,,
노원구-감나무어린이공원-1,감나무어린이공원,,서울특별시 노원구 상계동 741-2,1.14E+21,서울특별시 노원구 동일로213길 52,127.0588772,37.64922547,공원명,,,,,,,,,,,,,,,,,,,
강남구-학여울공원-1,학여울공원,1.17E+18,서울특별시 강남구 개포동 183,,서울특별시 강남구 개포로 513,127.069,37.49038889,공원명,,,,,,,,,,,,,,,,,,,
노원구-로보카폴리어린이교통공원-1,로보카폴리어린이교통공원,,서울특별시 노원구 중계동 500,1.14E+21,서울특별시 노원구 덕릉로 483,127.0626111,37.64558333,공원명,,,,,,,,,,,,,,,,,,,
강남구-SETEC뒤양재천산책로-1,SETEC뒤양재천산책로,,서울특별시 강남구 대치동 10,,서울특별시 강남구 남부순환로 3104,127.0728081,37.49526321,공원명,,,,,,,,,,,,,,,,,,,
구로구-안양천둔치공원-6,안양천둔치공원,1.15E+18,서울특별시 구로구 고척동 60-1,,서울특별시 구로구 안양천로 642,126.8708654,37.50410172,공원명,,,,,,,,,,,,,,,,,,,
중랑구-동심어린이공원,중랑구-동심어린이공원,,서울특별시 중랑구 면목동 1084-3,,서울특별시 중랑구 사가정로72길 26,127.0935523,37.5803184,상세주소,,,,,,,,,,,,,,,,,,,
구로구-솔길어린이공원-1,솔길어린이공원,1.15E+18,서울특별시 구로구 구로동 394-120,,서울특별시 구로구 가마산로 153-1,126.8808333,37.48944444,공원명,,,,,,,,,,,,,,,,,,,
송파구-부렴어린이공원-1,부렴어린이공원,,서울특별시 송파구 잠실동 296,,서울특별시 송파구 도곡로64길 9-3,127.0793518,37.50547657,공원명,,,,,,,,,,,,,,,,,,,
금천구-장미공원-1,장미공원,,서울특별시 금천구 시흥동 3-11,,서울특별시 금천구 독산로50길 166,126.9122222,37.46166667,공원명,,,,,,,,,,,,,,,,,,,
금천구-정훈어린이공원-1,정훈어린이공원,,서울특별시 금천구 독산동 378-4,,서울특별시 금천구 독산로58다길 31,126.9062852,37.46550759,,,,,,,,,,,,,,,,,,,,
구로구-측백나무정자마당-1,측백나무정자마당,1.15E+18,서울특별시 구로구 가리봉동 13-11,,서울특별시 구로구 구로동로7나길 16-5,126.8833137,37.48620677,공원명,,,,,,,,,,,,,,,,,,,
강서구-종달새공원-1,종달새공원,,서울특별시 강서구 화곡동 824-1,,서울특별시 강서구 등촌로13라길 45,126.8580556,37.53527778,공원명,,,,,,,,,,,,,,,,,,,
금천구-산장공원-1,산장공원,,서울특별시 금천구 시흥동 3-21,,서울특별시 금천구 독산로50길 177,126.912528,37.46089115,공원명,,,,,,,,,,,,,,,,,,,
도봉구-개나리어린이공원-1,개나리어린이공원,1.13E+18,서울특별시 도봉구 방학동 638-11,,서울특별시 도봉구 도당로17길 31,127.0371111,37.66733333,공원명,,,,,,,,,,,,,,,,,,,
도봉구-사슴어린이공원-1,사슴어린이공원,1.13E+18,서울특별시 도봉구 방학동 681-15,,서울특별시 도봉구 도봉로145가길 8-4,127.0417222,37.66444444,공원명,,,,,,,,,,,,,,,,,,,
양천구-시와묵향의거리-1,시와묵향의거리,,서울특별시 양천구 신정동 322-13,,서울특별시 양천구 목동동로 81,126.8637277,37.51627003,공원명,,,,,,,,,,,,,,,,,,,
중랑구-봉화산 유아숲체험장-1,봉화산 유아숲체험장,1.13E+18,서울특별시 중랑구 묵동 23-4,,서울특별시 중랑구 숙선옹주로 66,127.0844444,37.61480556,공원명,,,,,,,,,,,,,,,,,,,
금천구-푸른골어린이공원-1,푸른골어린이공원,,서울특별시 금천구 독산동 1040-3,,서울특별시 금천구 독산로68길 30,126.9032846,37.46652791,공원명,,,,,,,,,,,,,,,,,,,
중랑구-봉화산공원-1,봉화산공원,,서울특별시 중랑구 묵동 산 46-19,,,127.0869722,37.60919444,공원명,,,,,,,,,,,,,,,,,,,
중랑구-겸재어린이공원-1,겸재어린이공원,1.13E+18,서울특별시 중랑구 면목동 71-28,,서울특별시 중랑구 겸재로50나길 19,127.0933056,37.588,공원명,,,,,,,,,,,,,,,,,,,
양천구-해누리체육공원-1,해누리체육공원,,서울특별시 양천구 신정동 330-4,1.15E+21,서울특별시 양천구 안양천로 711,126.8727778,37.51111111,공원명,,,,,,,,,,,,,,,,,,,
송파구-아시아공원-1,아시아공원,1.17E+18,서울특별시 송파구 잠실동 84,,서울특별시 송파구 올림픽로 44,127.0763889,37.51055556,공원명,,,,,,,,,,,,,,,,,,,
